id	type	message	created_time	comments	likes	commentsandlikes
222540354541008_294310597363983	photo	ATENÇÃO: VOCÊ ESTÁ SENDO ROUBADO!_ _Outro dia_ entrei num supermercado para comprar orégano e adquiri uma embalagem (saquinho) do produto_ contendo 3g_ ao preço de R$ 1_99. Normalmente esse tipo de produto é vendido nos supermercados em embalagens que variam de 3g a 10g. Cheguei em casa e resolvi fazer os cálculos e constatei que estava pagando R$ 663_33 pelo kg do produto. Será que uma especiaria vale tudo isso?_ No mercado da Cantareira custa R$ 9_00 o kg. _Agora_ com mais este exemplo abaixo de produtos vendidos em pequenas porções_ fico com a sensação que as indústrias se utilizam _espertamente_ desse procedimento para desorientar o consumidor_ que perde totalmente a percepção real do valor que está pagando pelos produtos.. Acho que todos os fabricantes e comerciantes_ deveriam ser obrigados por lei (mais uma?) a estamparem em locais visíveis_ os valores em kg_ em metro_ em litro e etc. de todas e quaisquer mercadorias com embalagens inferiores aos seus padrões de referências. Entendo que todo consumidor tem o sagrado direito de ter a percepção correta e transparente do valor cobrado pelos fabricantes e comerciantes em seus produtos. _VEJAM O ABSURDO: Você sabe o que custa quase R$ 13.575_00 o litro? _Resposta: TINTA DE IMPRESSORA! _VOCÊ JÁ TINHA FEITO O CÁLCULO? _Veja o que estão fazendo conosco. Já nos acostumamos aos roubos e furtos_ e ninguém reclama mais. Há não muito tempo atrás_ as impressoras eram caras e barulhentas. Com as impressoras a jatos de tinta_ as impressoras matriciais domésticas foram descartadas_ pois todos foram seduzidos pela qualidade_ velocidade e facilidade das novas impressoras. Aí_ veio a _Grande Sacada_ dos fabricantes: oferecer impressoras cada vez mais e mais baratas_ e cartuchos cada vez mais e mais caros. Nos casos dos modelos mais baratos_ o conjunto de cartuchos pode custar mais do que a própria impressora. Olhe só o cúmulo: pode acontecer de compensar mais trocar a impressora do que fazer a reposição de cartuchos. _VEJA ESTE EXEMPLO: Uma HP DJ3845 é vendida_ nas principais lojas_ por aproximadamente R$ 170_00. A reposição dos dois cartuchos (10ml o preto e 8ml o colorido)_ fica em torno de R$ 130_00. Daí_ você vende a sua impressora seminova_ sem os cartuchos_ por uns R$ 90_00 (para vender rápido). Junta mais R$ 80_00_ e compra uma nova impressora e com cartuchos originais de fábrica. Os fabricantes fingem que nem é com eles; dizem que é caro por ser _tecnologia de ponta_. Para piorar_ de uns tempos para cá passaram a DIMINUIR a quantidade de tinta (mantendo o preço).Um cartucho HP_ com míseros 10ml de tinta custa R$ 55_99. Isso dá R$ 5_59 por mililitro. Só para comparação_ a Espumante Veuve Clicquot City Travelle custa_ por mililitro_ R$ 1_29. Só acrescentando: as impressoras HP 1410_ HP J3680 e HP3920_ que usam os cartuchos HP 21 e 22_ estão vindo somente com 5ml de tinta!_ A Lexmark vende um cartucho para a linha de impressoras X_ o cartucho 26_ com 5_5 ml de tinta colorida_ por R$ 75_00.Fazendo as contas: R$ 75_00 / 5.5ml = R$ 13_63 o ml. > R$ 13_63 x 1000ml = R$ 13.636_00 _Veja só: R$ 13.636_00 _ por um litro de tinta colorida. Com este valor_ podemos comprar_ aproximadamente: _- 300 gr de OURO;_- 3 TVs de Plasma de 42_;_- 1 UNO Mille 2003;_- 45 impressoras que utilizam este cartucho;_- 4 notebooks;_- 8 Micros Intel com 256 MB. Ou seja_ um assalto!!!_ _Está indignado? Então_ compartilhe!_ Afinal_ uma das desculpas esfarrapadas usadas pelos fabricantesé a de que o não reclama de nada..._ _REPASSANDO (Autor desconhecido)	2013-02-28T18:24:01+0000	0	2	2
222540354541008_294211187373924	photo	COISAS DESSE BRASIL PETRALHA!	2013-02-28T13:32:05+0000	0	1	1
222540354541008_294175224044187	photo	AFINAL_ O QUE FOI DITO POR LULLA NO DISCURSO DA CUT: ABRAHAM LINCOLN OU “ABRAM O LITRO”?__Para um sujeito que já havia se comparado a Jesus Cristo_ Getúlio Vargas_ Juscelino Kubitschek e Nelson Mandela_ entre outros_ a atual tentativa de investir em uma comparação com Abraham Lincoln_ talvez seja apenas uma nova etapa de um degradante processo de “crise de identidade”.__Entretanto_ urge definir se o fulano_ durante o tal aloprado discurso na CUT_ estava realmente fazendo referência ao 16° presidente dos Estados Unidos_ ou simplesmente teria falado para alguns dos bajuladores de plantão: “ABRÃO O LITRO”.__Entendeu o “espírito da coisa”?	2013-02-28T11:38:57+0000	0	1	1
222540354541008_294000264061683	photo		2013-02-28T02:29:49+0000	0	0	0
222540354541008_293945970733779	photo	Olha o que Acabou de Chegar! =]	2013-02-27T22:29:57+0000	0	1	1
222540354541008_293841690744207	photo	A VERDADE DÓI... MAS LIBERTA!_ _Sempre é tempo de mudar...	2013-02-27T16:23:09+0000	0	0	0
222540354541008_293838627411180	photo	RAPADURA É DOCE_ MAS NÃO É MOLE!	2013-02-27T16:10:41+0000	0	1	1
222540354541008_293726507422392	photo	MARINA SILVA: O PARTIDO É NOVO_ MAS AS PRÁTICAS SÃO VELHAS...__Até quando a “Lei de Gerson” continuará sendo o padrão de conduta dos políticos brasileiros?__Depois_ quando alguém diz que os políticos brasileiros são todos “farinha do mesmo saco”_ aparecem alguns que cinicamente apelam para o conveniente conceito de que “toda regra tem exceção”.	2013-02-27T11:39:09+0000	0	1	1
222540354541008_293492310779145	photo	CRIME EM ORURU: NUNCA VI UM ADVOGADO TÃO EMPENHADO EM ACUSAR SEU CLIENTE...__Diante da estranha insistência do “advogado de defesa” em demonstrar para a polícia que seu cliente é o responsável pela morte de um torcedor durante o jogo em Oruru_ na Bolívia_ começam a surgir dúvidas quanto a real função do “causídico” nesse caso.__Afinal_ quando todos esperam que a polícia acuse e o advogado defenda_ estamos diante de uma situação absolutamente inusitada_ na qual o advogado_ teoricamente contratado pela torcida organizada do Corinthians para defender o acusado_ faz todos os esforços possíveis para demonstrar que seu cliente é culpado.__Será que nenhuma instituição brasileira vai investigar a possibilidade do tal “DI MENOR” estar sendo usado como “boi de piranha”_ para satisfazer interesses espúrios da “Gaviões da Fiel”? _ _E a OAB_ ficará impassível diante dessa pantomima_ na qual um advogado_ que deveria estar preocupado em estabelecer critérios para a defesa_ demonstra estar prioritariamente empenhado em deixar claro que seu cliente é o único responsável pelo crime em questão?	2013-02-26T22:09:57+0000	0	0	0
222540354541008_291047287690314	photo	PROTESTOS DE ESQUERDOPATAS BRASILEIROS FIZERAM DE YOANI SANCHES UM SUCESSO MIDIÁTICO __Não fosse a ânsia dos militantes profissionais do PT e do PCdoB em bajular seus chefes_ como forma de garantir a continuidade das mesadas e mordomias com as quais sustentam a vagabundagem em que “chafurdam”_ a passagem da blogueira cubana por terras brasileiras teria muito menos repercussão_ até porque praticamente todo o extenso espaço ocupado na imprensa_ alçando a jovem Yoani Sanchez à condição de “estrela midiática”_ deveu-se principalmente aos aloprados protestos feitos pela caterva vermelha_ em todos os lugares pelos quais ela passava.__O pior é que impregnados pela burrice e pela absoluta incapacidade de pensar por conta própria_ os aloprados sequer perceberam que_ para quem “como o pão que o diabo amassou” diante da repressão que sofre em Cuba_ todo o escarcéu feito por esse “bando de moleques” não passava de “café pequeno”.__O fato é que_ caso não tivesse sido exposta a deseducação e beligerância desses aloprados esquerdopatas_ seguramente o cotidiano de Yoani Sanchez em terras brasileira teria sido bem mais monótono_ assim como bem menos proveitoso_ pois foi exatamente a “ajuda” dos comunistas brasileiros que alavancou a visita_ transformando-a em “sucesso midiático”.	2013-02-21T11:40:32+0000	2	2	4
222540354541008_293389734122736	status	Os posts de Júlio Ferreira_ deveriam ser abertos pra compartilhar_ são ótimos!	2013-02-26T17:30:58+0000	0	0	0
222540354541008_293388160789560	photo	BOTANDO O DEDO NA FERIDA..._ _“O PT tinha duas metas: o socialismo e a ética. Sobre o socialismo nunca mais falaram. Sobre a ética_ meu Deus_ não precisamos nem falar.” (Fernando Henrique Cardoso)_ _NOTA DO AUTOR: _E pensar que o PT surgiu no cenário político brasileiro como se fosse o paladino da ética e da moral na vida pública_ investindo naquela “conversa mole” de que era um partido formado por gente que não roubava e nem deixava roubar.	2013-02-26T17:24:35+0000	1	1	2
222540354541008_293301710798205	photo	PENSE EM UMA PORNOCHANCHADA MUTRETEIRA!	2013-02-26T13:57:17+0000	0	0	0
222540354541008_292773944184315	photo	CRIME EM ORURO: AGORA_ AINDA POR CIMA_ QUEREM FAZER OS BOLIVIANOS DE OTÁRIOS...__Será que os bolivianos vão acreditar nessa lorota que está sendo engendrada pela torcida organizada do Corinthians_ ao ventilar a hipótese de apresentar como autor do disparo que matou um jovem torcedor adversário_ durante a última partida internacional dos corintianos_ na cidade de Oruro_ na Bolívia.__Só mesmo sendo “abestado” para aceitar como verdadeira essa cínica armação.__Afinal_ é estranho que só agora_ quando não existem mais condições técnicas para executar exames periciais_ e estar garantido pela frágil legislação brasileira_ o tal “DI MENOR” resolva assumir a culpa pelo ato criminoso praticado na Bolívia_ o que faz parecer que tudo seja parte de uma sórdida estratégia_ armada para “livrar a cara” de alguns coleguinhas que estão em poder da polícia boliviana. __Será que os bolivianos vão engolir essa “conversa mole”? DUVIDEODÓ!	2013-02-25T13:45:09+0000	0	0	0
222540354541008_292742290854147	photo	COISAS QUE OS PETRALHAS ADMIRAM EM CUBA..._ _O cinismo dessa gente é uma arte!	2013-02-25T11:54:35+0000	0	0	0
222540354541008_291852964276413	photo	COISAS DESSE BRASIL PETRALHA!__O cinismo dessa gente é uma arte...	2013-02-23T12:25:39+0000	0	1	1
222540354541008_291599237635119	photo	Capitulo Liberdade de Imprensa_ p. 105 - Livro Democracia Pura - J. Vasconcelos. ___Iludimo-nos ao acreditar que gozamos de absoluta liberdade de imprensa na representação política. A liberdade de imprensa existe_ mas em termos. Temos nesta oligarquia moderada uma liberdade relativa. O cidadão comum_ ou seja_ anônimo e com modestos recursos econômicos_ não tem liberdade e igualdade para expor suas manifestações na imprensa_ a não ser que se utilize de grandes recursos. Se a representação política pudesse oferecer ao cidadão a liberdade de expressão na imprensa ela_ na verdade_ o trairia; em vez de propiciar a oportunidade de expressão ao cidadão limita-se a impor propaganda de interesses políticos institucionais e partidários nos horários nobres das televisões. O cidadão anônimo e sem recursos econômicos é um nada. A única coisa que pode lhe acontecer é um jornal publicar uma cartinha sua_ mas reduzida e censurada._	2013-02-22T19:04:03+0000	2	4	6
222540354541008_291423110986065	photo	BESTEIROL PETRALHA: O CINISMO DESSA GENTE É UMA ARTE!__Em meio à discussão de requerimento encaminhado ao Ministério da Justiça_ reivindicado medidas que garantam a segurança da blogueira Yoani Sánchez_ o deputado acreano Sibá Machado_ vice-líder do PT na Câmara_ alçado à condição de pensador e intelequitual petista_ resolveu explicar o que o partido acha da ditadura dos irmãos Castro – e da visita ao Congresso da perigosa cubana. __Seguem-se três dos melhores-piores momentos do besteirol em dilmês silvícola:__“Nós somos favoráveis_ é a posição do nosso partido_ ao governo cubano. É um governo e um partido que têm procurado uma relação diplomática com todos os países do mundo_ inclusive o Irã e a Coreia do Norte_ chamando para o caminho da paz e para a solidariedade”.__“Todos os regimes e sistemas de governo e econômicos do mundo têm os seus ‘a favor’ e ‘contra’_ mas não se está desestabilizando nem a democracia cubana_ e muito menos a brasileira”.__“Uma pessoa que discorda do governo de Fidel Castro chega ao nosso país e vira motivo de festa para o PSDB? Desculpe_ mas isso é mesquinhez_ baixaria_ é puxar para baixo e crescer que nem rabo de cavalo na política brasileira”.__Feito o que chamou de “esclarecimento”_ Sibá completou o monumento à cretinice com mais uma pirueta mental: ele acha que o convite a Yoani Sánchez foi um erro que só será reparado se a Câmara oferecer uma recepção de gala ao terrorista italiano Cesare Battisti_ homiziado no Brasil para escapar da prisão perpétua no país de origem. “Vamos trazer Battisti aqui”_ insistiu o porta-voz do PT_ que assim justificou a sugestão:__“Que ele venha também_ deem direito também até ao espaço de tribuna para a gente falar sobre esse assunto. Se for para falar de firulas de matérias internas de outros países_ temos matéria de sobra para tratar nesta Casa.”__FONTE: Jornal da Besta Fubana	2013-02-22T10:20:19+0000	0	0	0
222540354541008_291243204337389	video	JORNALISMO POLÍTICO: BOTANDO O DEDO NA FERIDA!_ _Abra o link abaixo e assista o brilhante depoimento da jornalista Rachel Sheherazade_ a respeito das _baixarias_ que estão sendo promovidas por alguns _aloprados esquerdopatas__ na ânsia de intimidar a cubana Yoani Sanchez.	2013-02-21T22:05:23+0000	0	1	1
222540354541008_291105254351184	photo	COISAS DESSE BRASIL PETRALHA!_ _O PT é como se fosse uma enorme _fossa séptica_..._ Quando mais mexer_ mais vai feder!	2013-02-21T15:17:41+0000	0	1	1
222540354541008_290788701049506	photo	COISAS DESSE BRASIL PETRALHA!__O cinismo dessa gente é uma arte...	2013-02-20T15:38:34+0000	0	0	0
222540354541008_290711041057272	photo	DÁ-LHE YONE SANCHES! BOTA QUENTE NESSES “GIGOLÔS IDEOLÓGICOS”... __A verdade é que os _estudantes profissionais_ que estão dando plantão nas mais diversas cidades brasileiras_  com a óbvio intenção de constranger e intimidar a blogueira cubana Yoani Sanchez_ não passam de _paus mandados_ de alguns desses “PC’s da vida”?__Conheço bem essa _camarilha__ assim como sei do seu “modus operandi”!__A maioria dessa “caterva” não passa de aproveitadores instrumentalizados por velhos_ e velhacos_ dirigentes de partidos esquerdopatas_ que continuam agindo tal e qual agiam nos anos de chumbo da ditadura militar_ quando mandavam jovens inexperientes para a linha de frente_ com o propósito de fazer o papel de “bucha de canhão”_ enquanto seus “patrões” ficavam à sombra_ muitas vezes até mesmo fora do país_ gosando de segurança e mordomias.	2013-02-20T10:20:15+0000	0	0	0
222540354541008_290456761082700	status		2013-02-19T16:49:00+0000	0	1	1
222540354541008_290134181114958	photo	SERÁ QUE O RECIFE VOLTOU A VIVER _NO TEMPO DAS DILIGÊNCIAS_?__É impressionante a desfaçatez das declarações emitidas pelo dono da empresa de ônibus envolvida no recente confronto entre as torcidas organizadas do Náutico e Sport_ episódio no qual foi covardemente baleado o jovem Lucas de Freitas Lyra_ de 19 anos_ atualmente lutando pela vida_ em um leito de UTI do Hospital da Restauração.__Após a polícia levantar a possibilidade de que o disparo teria partido da arma de um dos seguranças da Globo_ o proprietário simplesmente declarou que a presença de “segurança privada” em seus ônibus é uma atitude rotineira_ como se não soubesse que esse tipo de atividade_ do jeito como está sendo feita_ pode caracterizar uma série de ilegalidades_ entre as quais a de formação de milícia.__Será que o proprietário da Globo acredita que pode_ no Recife do século XXI_ agir do mesmo jeito que agiam os donos das antigas diligências do “velho oeste norte-americano”_ no século XIX._ _O que será que as “otoridades” têm a dizer sobre isso?	2013-02-19T00:22:49+0000	0	0	0
222540354541008_289578314503878	photo	COISAS DESSE BRASIL TIRIRICA!	2013-02-17T16:06:23+0000	0	1	1
222540354541008_289525431175833	photo	CONTRA FOTOS HÁ ARGUMENTOS!__ Para os poucos brasileiros que ainda preservam a capacidade de ter vergonha na cara_ vale lembrar que essa estratégia de fazer uso político de fotos cuidadosamente montadas_ como forma de tentar mostrar que algumas lideranças _ainda_ estão vivas_ também foi utilizada por aqui_ quando alguns _sabichões__ nos idos de 1985_ resolveram enrolar o povo brasileiro_ expondo o moribundo Tancredo Neves ao constrangimento de tirar aquela famosa foto do sofá.	2013-02-17T13:40:29+0000	0	1	1
222540354541008_289215301206846	photo	IMAGENS DE UM ESTADISTA!	2013-02-16T23:10:09+0000	0	1	1
222540354541008_289169934544716	photo	O SENADO E OS RATOS_ _Na fila_ enquanto espera o ônibus_ um cidadão interrompe a leitura do jornal e comenta com o amigo:__ -Viu essa? Encontraram um rato morto no senado..._ _O amigo pergunta: - Quem é o suplente?	2013-02-16T20:25:00+0000	0	1	1
222540354541008_288966737898369	photo	PENSE EM UM POVINHO RESILIENTE!_ _Até quando os brasileiros continuarão priorizando essa irresponsável postura de “fazer de conta que está tudo bem”?	2013-02-16T14:47:47+0000	0	2	2
222540354541008_288904927904550	photo	QUANTO MAIS EU REZO_ MAIS ASSOMBRAÇÃO ME APARECE!_ _E ainda tem gente que não acredita nos _milagres do photoshop_...	2013-02-16T12:00:19+0000	0	1	1
222540354541008_288896341238742	photo	SEGURO MORREU DE VELHO!_ _Afinal_ prevenção e caldo de galinha não fazem mal a ninguém...	2013-02-16T11:34:27+0000	0	1	1
222540354541008_288681624593547	photo	EU SÓ QUERIA ENTENDER..._ _O Banco do Vaticano passou os últimos nove meses sem presidente (desde que o último foi _defenestrado_ após escândalos de corrupção)._ _Agora_ depois de haver anunciado a sua renúncia_ faltando menos de dez dias para _pegar o caminho da roça__ o Papa Bento XVI_ de repente_ resolveu escolher um presidente para a instituição._ _Aí tem!!!	2013-02-15T23:15:48+0000	0	1	1
222540354541008_288576214604088	photo		2013-02-15T18:09:28+0000	0	0	0
222540354541008_288478897947153	photo	A VERDADE DÓI... MAS LIBERTA!__Sempre é tempo de mudar...	2013-02-15T15:34:09+0000	0	0	0
222540354541008_288197241308652	link	Na Democracia Participativa_ o governo se constitui dos órgãos que normalmente fazem parte de qualquer governo democrático do mundo. Cada povo poderá escolher qual o modelo que mais lhe convém_ com os três poderes: Legislativo_ Executivo e o judiciário. O sistema da democracia por voto direto pode ter quantos ministérios forem desejados pelos cidadãos._ _ _Até aqui_ valem os modelos democráticos tal como os conhecemos... o que muda?__ 1.     Todos os membros são escolhidos por voto direto dos cidadãos interessados. Poderão eleger através de voto em Bancos 24 horas de Votação e por Internet grátis ou celular evitando-se assim “arranjos políticos” entre partidos ou proteção de qualquer natureza._ 2.     Os votos podem ser retirados (deseleger – desaprovar)_ o que amplia a cidadania democrática a muito mais do que votar apenas de quatro em quatro anos._ _ 3.    As leis são propostas ao Senado por qualquer órgão ou cidadão_ para que sejam previamente aprovadas ou negadas por voto popular. Se a população achar que algum político ou ocupante de cargo no governo não atende os seus interesses_ retira-lhe o voto dado e ele sai imediatamente sem necessidade de impeachment_ quando a quantidade de votos que permanecem for inferior ao mínimo necessário para ocupar o cargo._ _  4.   Qualquer lei ou ato de governo devem ser submetidos a voto_ o que inclui mas não se limita a: declaração de guerra; percentuais de aplicação de verbas publicas em educação_ centros de pesquisa_ infra estruturas_ preservação do ambiente_ saúde_ segurança pública_ transportes;  taxas de impostos_  e tudo o que normalmente se vota nos senados_ câmaras_ governos estaduais_ prefeituras._ 5.    O processo de implantação da Democracia participativa começa com a aprovação popular_ via NET_ item por item_ de uma Constituição que somente poderá ser alterada também por voto popular_ impedindo a manipulação de interesses escusos de políticos. _Cada nação crescerá e se desenvolverá segundo sua capacidade e vontade popular de progredir_ segundo o que acha mais importante._ _Isto é a verdadeira_ real e única Democracia que lhe merece o nome!__http://conscienciademocrata.no.comunidades.net/	2013-02-15T05:02:13+0000	0	0	0
222540354541008_287849221343454	photo	“HABEMUS PAPUS FURADUS” __Só quero ver quando o _munturo_ vier à tona...	2013-02-14T13:13:03+0000	1	1	2
222540354541008_287760351352341	photo	PARAFRASEANDO HAMLET_ IMORTAL PERSONAGEM CRIADO POR WILLIAM SHAKESPEARE: __Há algo de podre na renúncia do papa Bento XVI!	2013-02-14T11:10:24+0000	0	1	1
222540354541008_287048058090237	status	A maximum wage law?__http://www.huffingtonpost.com/mobileweb/lawrence-j-hanley/maximum-wage-law_b_1732819.html	2013-02-13T03:15:47+0000	3	0	3
222540354541008_287222768072766	photo	SEM VERGONHA_ SOMOS UM PAÍS SEM VERGONHA!	2013-02-13T12:28:54+0000	0	0	0
222540354541008_287196858075357	photo	A VERDADE DÓI... MAS LIBERTA!__Sempre é tempo de mudar...	2013-02-13T11:02:29+0000	0	1	1
222540354541008_286772034784506	photo	SE GERALDO JULIO FEZ TUDO_ QUEM FEZ GERALDO?_ _Durante a última campanha eleitoral os recifenses foram _bombardeados_ com informações sobre os extraordinários feitos do então candidato Geraldo Julio._ _Agora_ finalmente_ surgem os primeiros indícios para esclarecer o grande mistério: QUEM FEZ GERALDO?	2013-02-12T12:28:50+0000	0	0	0
222540354541008_286409441487432	status		2013-02-11T21:09:33+0000	0	0	0
222540354541008_285697288225314	status	O Senado com Renan__O Senado é um orgão que_ como Camara Alta ou 2ª Câmara_ foi criado pela França e EUA para evitar que alguma reivindicação popular passasse na Camara dos Deputados_ que não agradasse aos donos dos poderes. A Câmara dos Lords na Inglaterra ( O Senado inglês) exerceu essa vigilância ao vetar a soberania do povo irlandês em 1913_ moção aprovada pela Câmara dos Comuns._Com o tempo_ porém_ a Câmara foi se tornando uma casa inclinada ao favorecimento dos politicos profissionais sem grande amor pelo povo. De sorte que_ o Senado virou apenas um REPETECO dos assuntos votados pela Camara. Para justificá-lo_ alegaram depois que se tratava dfe uma representação dos Estados. Grande mentira_ pois a Câmara foi constituida sob a proporcionalidade representativa dos Estados. Não tem portanto o menor sentido a sua existencia. E´inutil_ superfluo e perdulário. _No Brasil_ o seu orçamento é de mais de 3_6 bilhões de reais_ que se empregado em beneficio da Sociedade os seus gastos de apenas um ano poderiam ser construidos 60 kms. de metrô em São Paulo_ 35.000 casas populares_ 20 hospitais de emergencia e assim por diante._Costa Rica aboliu essa coisa podre  há mais de 20 anos. Hoje o país é considerado o mais civilizado e democrático da America Latina._Seus integrantes são politicos profissionais que logicamente cuidam de suas reeleições e favorecimentos. _Não é surpresa que apoiem o Renan_ um conhecido manipulador do dinheiro publico. Aliás_ pouca diferença há_ pois ele substitui o Sarney_ conhecidissimo no trato de coisas corruptas. Ainda mais_ se não fosse o Renan outro da mesma especie assumiria a presidencia._O que nos resta fazer é encetar uma campanha para a extinção desse órgão.	2013-02-10T12:13:37+0000	2	1	3
222540354541008_285304658264577	link	Collor de Melo e Renan Calheiros é uma dupla de senadores com métodos os mais imorais e deploravéis possíveis http://www.franciscocastro.com.br	2013-02-09T17:08:01+0000	0	1	1
222540354541008_285149291613447	photo	COISAS DESSE BRASIL PETRALHA!__A _bandidagem_ pode ficar tranquila!__Com o “modelo gerencial” em vigor_ sempre existe a possibilidade de arrumar uma “boquinha” para fazer andar a extensa fila de _cabras safados_...	2013-02-09T11:02:32+0000	0	2	2
222540354541008_285143698280673	photo	COISAS DESSE BRASIL TIRIRICA!_ _Os brasileiros deveriam aproveitar o carnaval para usar uma fantasia de _gente séria__ pois a de palhaço eles usam o ano inteiro...	2013-02-09T10:46:24+0000	0	1	1
222540354541008_284581565003553	photo	SEM VERGONHA_ SOMOS UM PAÍS SEM VERGONHA!__O nome é Congresso_ mas pode chamar de _CASA DE MÃE JOANA_!	2013-02-08T11:08:53+0000	0	1	1
222540354541008_284576831670693	photo	AUMENTO DE COMBUSTÍVEIS: EU SÓ QUERIA ENTENDER..._ _Quando o governo majora o preço do álcool combustível_ imediatamente os postos aumentam o preço da gasolina_ sob o falacioso argumento de que o etanol faz parte do composto da gasolina._ _Agora_ quando o governo acabou de decretar um aumento para o preço da gasolina_ os postos de combustível automaticamente providenciaram uma elevação para o preço do álcool._ _Será que alguém poderia explicar os cálculos que determinaram essa nova “incursão” ao bolso dos consumidores?	2013-02-08T10:52:17+0000	0	1	1
222540354541008_284335021694874	photo	COISAS DESSE BRASIL TIRIRICA!__Para um povo majoritariamente irresponsável e resiliente_ todo castigo é pouco!	2013-02-07T22:46:31+0000	0	1	1
222540354541008_284333178361725	photo	A VERDADE DÓI... MAS LIBERTA!_ _Sempre é tempo de mudar...	2013-02-07T22:38:07+0000	0	1	1
222540354541008_284085801719796	photo	COISAS DESSE BRASIL TIRIRICA!_ _Para um povo majoritariamente iresponsável e resiliente_ todo castigo é pouco!	2013-02-07T11:27:53+0000	0	1	1
222540354541008_283828295078880	photo	DO JEITO QUE A COISA VAI_ SE FOSSE INTERDITADO NÃO FARIA FALTA NENHUMA!_ _A não ser para os congressistas e seus apaniguados_ que ficariam privados da oportunidade de continuar _mamando nas tetas da viúva_...	2013-02-06T22:02:02+0000	0	0	0
222540354541008_282527658542277	photo	MUDA O CACHORRO_ MAIS O “PULGUEIRO” CONTINUA O MESMO!__Saudades do tempo em que o exercício da atividade parlamentar “ainda” era compatível com a decência...	2013-02-04T11:52:50+0000	1	0	1
222540354541008_283701338424909	photo		2013-02-06T16:05:53+0000	0	1	1
222540354541008_283605741767802	photo	A VERDADE DÓI... MAS LIBERTA!__Sempre é tempo de mudar...	2013-02-06T11:52:53+0000	0	0	0
222540354541008_283598868435156	photo	COLOCANDO A _COISA_ NO SEU DEVIDO LUGAR!_ _Inclusive_ poderíamos aproveitar a fossa para despejar outras _imundices brasilienses_...	2013-02-06T11:32:50+0000	0	0	0
222540354541008_283108751817501	photo	COISAS DESSE BRASIL PETRALHA!__O cinismo dessa gente é uma arte...	2013-02-05T12:26:25+0000	0	0	0
222540354541008_283106378484405	photo	A VERDADE DÓI... MAS LIBERTA!__Sempre é tempo de mudar...	2013-02-05T12:17:58+0000	0	0	0
222540354541008_283097251818651	photo	PASSANDO O BASTÃO!__ Cada povo tem o Congresso que merece...	2013-02-05T11:56:53+0000	0	0	0
222540354541008_282520405209669	photo	O NOME É CONGRESSO_ MAS PODE CHAMAR DE _COITO_ (*)_ _(*) A palavra coito está sendo usada no sentido consagrado pelo “idioma nordestinês_.	2013-02-04T11:23:28+0000	0	1	1
222540354541008_281039472024429	photo	TÁTICA DO ABESTALHAMENTO!__Até quando os brasileiros vão continuar achando graça nessas “pegadinhas”?	2013-02-01T23:22:54+0000	3	0	3
222540354541008_282200678574975	link		2013-02-03T21:50:46+0000	0	1	1
222540354541008_282193085242401	status		2013-02-03T21:20:45+0000	0	0	0
222540354541008_282037005258009	photo	PARA _ELEITORES OTÁRIOS__ TODO CASTIGO É POUCO!	2013-02-03T14:26:02+0000	0	0	0
222540354541008_282034875258222	photo	O NOME É CONGRESSO_ MAS PODE CHAMAR DE “CASA DE MÃE JOANA”...	2013-02-03T14:19:56+0000	0	0	0
222540354541008_282029988592044	photo	A VERDADE DÓI... MAS LIBERTA!_ _Sempre é tempo de mudar...	2013-02-03T14:11:08+0000	0	0	0
222540354541008_281356135326096	photo	CONGRESSO FICHA SUJA!_ _Começo a desconfiar que Renan Calheiros e Henrique Alves_ por conta das “maracutaias” que mancham seus currículos_ sejam mesmo os nomes mais “qualificados” para comandar a “CASA DE MÃE JOANA”_ em que o Congresso foi transformado.	2013-02-02T11:26:37+0000	0	0	0
222540354541008_281037128691330	photo	SERIA VERGONHOSO_ SE NOSSOS CONGRESSISTAS TIVESSEM VERGONHA NA CARA...__Como são todos (EU DISSE TODOS!) desprovidos de pudor e decência_ a verdade é que “não estão nem aí” para a opinião pública.	2013-02-01T23:11:56+0000	0	0	0
222540354541008_280715868723456	photo	SÃO TODOS “FARINHA DO MESMO SACO”!_ _E não venham com essa conversa mole de que toda regra tem exceção._ _No caso dos nossos políticos são todos culpados_ a imensa maioria _peca por ação__ enquanto a minoria_ aquela que tenta posar de reserva moral do Congresso_ _peca por omissão_._ _ESTOU ERRADO?	2013-02-01T12:56:33+0000	0	0	0
222540354541008_277762029018840	photo	SEM VERGONHA_ SOMOS UM PAÍS SEM VERGONHA!_ _O pior é que ainda aparecem alguns brasileiros para_ seja por ignorância_ irresponsabilidade_ covardia ou mesmo interesses espúrios_ garantindo que está tudo “dentro da normalidade”...	2013-01-30T13:43:19+0000	0	0	0
222540354541008_277758519019191	photo	A VERDADE DÓI... MAS LIBERTA!__Sempre é tempo de mudar...	2013-01-30T13:29:17+0000	0	0	0
222540354541008_277755265686183	photo	TEMPOS MODERNOS!__ Ou seriam _tempos modernosos_?	2013-01-30T13:18:40+0000	0	2	2
222540354541008_277517109043332	video	vale a pena VER !!!! (não tem nada a ver com política)	2013-01-30T01:24:11+0000	0	0	0
222540354541008_277480015713708	photo	desculpem a propaganda a partido em questão !!	2013-01-29T22:51:09+0000	0	1	1
222540354541008_277402912388085	link	É chegado momento do povo brasileiro exigir dos governantes providências enérgicas contra tanta violência que afeta o Brasil http://www.franciscocastro.com.br	2013-01-29T19:46:57+0000	0	0	0
